Test_ID,Inputs,MMSE,MAE,MSE,RMSE,RSS,R2
135,"['BiomassEst', 'Induction', 'miuSimp', 'Protein']",1.137885332107544,0.062276944518089294,0.013331391227742037,0.11410714934269588,0.2399650365114212,0.7892215251922607
136,"['BiomassEst', 'CumulativeAge', 'miuSimp', 'Protein']",1.2457988659540813,0.10451473668217659,0.036769358441233635,0.18066509813070297,0.6618484357992808,0.1829704443613688
137,"['dBiomassEst', 'BioWeight', 'CPR', 'Protein']",1.1833170652389526,0.08058073620001475,0.022155607119202614,0.14325721561908722,0.39880091945330304,0.6006253063678741
138,"['dBiomassEst', 'BioWeight', 'Carbon_Feed', 'Protein']",1.1655360062917073,0.07324989140033722,0.019036246929317713,0.13175005714098612,0.34265244255463284,0.6909277141094208
139,"['dBiomassEst', 'BioWeight', 'dCarbon_Feed', 'Protein']",1.1336329380671184,0.059071339666843414,0.015490299866845211,0.11756390333175659,0.27882539729277295,0.7221774458885193
140,"['dBiomassEst', 'BioWeight', 'Biomass0', 'Protein']",1.2492596705754597,0.10301002115011215,0.04323960763091842,0.1843553607662519,0.7783129513263702,-1.6097924709320068
141,"['dBiomassEst', 'BioWeight', 'Induction', 'Protein']",1.1425708134969075,0.06367189064621925,0.015227082030226788,0.11761590093374252,0.27408747871716815,0.6505885620911916
142,"['dBiomassEst', 'BioWeight', 'CumulativeAge', 'Protein']",1.3008365631103516,0.12359423438707988,0.053648109237353005,0.2170873979727427,0.9656659563382467,-0.41816216707229614
143,"['dBiomassEst', 'BioWeight', 'miuSimp', 'Protein']",1.1515190998713176,0.06711660449703534,0.01728587271645665,0.12770797312259674,0.31114571293195087,0.7400930821895599
144,"['dBiomassEst', 'CPR', 'Carbon_Feed', 'Protein']",1.2217183113098145,0.09405639270941417,0.03360546970119079,0.16325329492489496,0.6048984676599503,0.17539560794830322
145,"['dBiomassEst', 'CPR', 'dCarbon_Feed', 'Protein']",1.3324045340220134,0.13668037950992584,0.059043788661559425,0.23831490675608316,1.062788188457489,-0.3205089569091797
146,"['dBiomassEst', 'CPR', 'Biomass0', 'Protein']",6.944718519846599,0.8026973912492394,4.339323917180688,1.259931633869807,78.10783177955697,-100.1028180917104
147,"['dBiomassEst', 'CPR', 'Induction', 'Protein']",1.1479888757069905,0.06651529173056285,0.014958318012456099,0.12058426439762115,0.26924972236156464,0.7882509628931681
148,"['dBiomassEst', 'CPR', 'CumulativeAge', 'Protein']",1.21040944258372,0.09011447926362355,0.03018047660589218,0.16061593343814215,0.543248583873113,0.14895915985107422
149,"['dBiomassEst', 'CPR', 'miuSimp', 'Protein']",1.2001973787943523,0.0864417664706707,0.027313880777607363,0.14737466971079508,0.4916498636205991,0.43017786741256714
150,"['dBiomassEst', 'Carbon_Feed', 'dCarbon_Feed', 'Protein']",1.1639764308929443,0.07154516937832038,0.020886172618096072,0.12968115384380022,0.3759511162837346,0.5497836867968241
151,"['dBiomassEst', 'Carbon_Feed', 'Biomass0', 'Protein']",1.2462027072906494,0.09916317897538345,0.047876359429210424,0.18365669002135596,0.8617744892835617,-1.6617160836855571
152,"['dBiomassEst', 'Carbon_Feed', 'Induction', 'Protein']",1.1344482103983562,0.06120177358388901,0.012044699552158514,0.109267624715964,0.2168045938014984,0.8073107202847799
153,"['dBiomassEst', 'Carbon_Feed', 'CumulativeAge', 'Protein']",1.1825770537058513,0.07958365355928738,0.023409769559899967,0.14062902082999548,0.4213758458693822,0.43180227279663086
154,"['dBiomassEst', 'Carbon_Feed', 'miuSimp', 'Protein']",1.2095857461293538,0.09091402341922124,0.027757725367943447,0.16035076479117075,0.4996390640735626,0.4495171904563904
155,"['dBiomassEst', 'dCarbon_Feed', 'Biomass0', 'Protein']",45333.6731360356,45.5361779279386,45241.59921362418,122.85380988754332,814348.765011902,-5743661.374129673
156,"['dBiomassEst', 'dCarbon_Feed', 'Induction', 'Protein']",1.1741989453633626,0.07692799344658852,0.020342941395938396,0.137842724720637,0.3661729296048482,0.7488373319307963
157,"['dBiomassEst', 'dCarbon_Feed', 'CumulativeAge', 'Protein']",1.2647394339243572,0.105423999329408,0.05389140794674555,0.1898417149980863,0.970045325656732,-1.2918495933214824
158,"['dBiomassEst', 'dCarbon_Feed', 'miuSimp', 'Protein']",1.303661863009135,0.12627503275871277,0.05111182729403178,0.22151118516921997,0.920012911160787,-0.1817713975906372
159,"['dBiomassEst', 'Biomass0', 'Induction', 'Protein']",1.1785813570022583,0.07326806522905827,0.03204522320690254,0.14482330779234567,0.5768140231569608,-1.305451512336731
